"","Total","State","Region","Purpose","State_Purpose","Region_Purpose","All_series"
"basef",3554.51534133177,256.753978974027,13.3273860657945,534.551131513792,50.1365092786544,3.12052760117877,25.6027087252628
"ols_I",2.4891057174428e-13,2.94363510948369,-2.29403035724173,-0.79226868578196,-1.45150828822574,-1.27263321930936,-0.185501727066442
"wlss_I",1.44106120483531e-13,3.90066822178623,-2.83714601069536,1.42000123547397,-2.15470622452587,-1.5924021346586,0.237108697925953
"wlsv_I",-1.17905007668343e-13,5.29520509280387,-1.81736278680451,-0.260941161883773,-0.156210257916528,-1.2816231785667,0.518596543122233
"shrink_I",1.31005564075937e-13,5.56452583290265,-2.29295521585382,-0.662304977787903,0.275461995894342,-1.66878380758605,0.460851871740957
"ols_iMinT",0,2.94363510948364,-2.29403035724168,-0.79226868578196,-1.45150828822572,-1.27263321930932,-0.185501727066527
"wlss_iMinT",2.62011128151874e-14,3.13379943692084,-2.81051354921629,1.42000123547393,-2.40015686356371,-1.5852931385733,0.0819153510996535
"wlsv_iMinT",7.86033384455621e-14,3.09979893280387,-3.86128870323066,1.84095454263848,-2.77590869216135,-2.73667289638513,-0.0902580207743475
"shrink_iMinT",1.31005564075937e-13,2.99919812742672,-4.2532969897312,0.975436373068054,-3.23147370755177,-3.1892710669018,-0.412676055378305
