"","Total","State","Region","Purpose","State_Purpose","Region_Purpose","All_series"
"basef",3382.53970648113,256.192957409921,13.2888637279339,526.630761488264,49.8617531711371,3.10887543859168,25.0807498476062
"ols_I",2.89098957647878e-13,4.58008681835277,-1.67015150936547,-1.10419115964335,-0.711733995946721,-0.767547806030179,0.229855440493597
"wlss_I",1.37666170308513e-14,5.8019387755139,-2.50864093914289,1.17329474810805,-1.51265169374117,-1.20061030171556,0.661210513425487
"wlsv_I",-2.75332340617026e-13,7.77285897751972,-0.239009840895416,-0.709320568144089,1.58711352255982,-0.114525368757147,1.3421918263426
"shrink_I",-8.25997021851079e-14,8.36078601025567,-0.82914799032416,-0.952641251573447,2.55024519348727,-0.568949354482856,1.42169730003148
"ols_iMinT",-1.23899553277662e-13,4.5800868183527,-1.6701515093655,-1.10419115964344,-0.711733995946764,-0.767547806030047,0.229855440493409
"wlss_iMinT",5.50664681234053e-14,4.74552480643791,-2.4507182673615,1.17329474810803,-1.85189695911749,-1.18513592626886,0.445993686814376
"wlsv_iMinT",-1.37666170308513e-14,4.72421985173187,-3.36252315425796,1.45958983513159,-2.22234095751413,-2.18080187711935,0.273497778904935
"shrink_iMinT",4.1299851092554e-14,4.63233667538541,-3.73257871223482,0.640992117704173,-2.65828973226745,-2.62587383499637,-0.036338386584638
